route_id,route_short_name,route_long_name,direction,headway_minutes,total_trips,trip_id,trip_start_time,stop_order,stop_name,arrival_time,departure_time
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,7,ITP Driving License Centre,10:07:25,10:07:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,8,Margalla Town,10:10:00,10:10:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,9,Garden Avenue,10:12:20,10:12:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,10,Rawal Town,10:13:50,10:14:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,11,School Board Stop,10:15:20,10:15:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,12,Rawal Dam Colony,10:17:50,10:18:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,13,N.A.R.C Colony,10:19:30,10:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,14,N.I.H Allergy Center,10:21:50,10:22:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,15,Shahzad Town,10:23:30,10:23:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,16,Park View City,10:26:00,10:26:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,17,Green Avenue,10:27:20,10:27:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,18,Chatta Bakhtawar,10:29:50,10:30:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,19,Gulshan Al Huda Community,10:31:50,10:32:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,20,Hostel City,10:33:20,10:33:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,21,COMSATS University,10:34:35,10:34:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176199-0,9:50:00,22,Tamma Stop,10:35:00,10:35:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,1,PIMS Hospital,10:10:00,10:10:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,2,Children Hospital,10:13:40,10:14:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,3,TNT,10:16:50,10:17:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,4,H-8,10:19:30,10:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,5,Kach Naar Park I-8,10:22:05,10:22:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,6,Faizabad,10:24:35,10:24:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,7,ITP Driving License Centre,10:27:25,10:27:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,8,Margalla Town,10:30:00,10:30:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,9,Garden Avenue,10:32:20,10:32:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,10,Rawal Town,10:33:50,10:34:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,11,School Board Stop,10:35:20,10:35:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,12,Rawal Dam Colony,10:37:50,10:38:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,13,N.A.R.C Colony,10:39:30,10:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,14,N.I.H Allergy Center,10:41:50,10:42:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,15,Shahzad Town,10:43:30,10:43:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,16,Park View City,10:46:00,10:46:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,17,Green Avenue,10:47:20,10:47:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,18,Chatta Bakhtawar,10:49:50,10:50:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,19,Gulshan Al Huda Community,10:51:50,10:52:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,20,Hostel City,10:53:20,10:53:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,21,COMSATS University,10:54:35,10:54:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176201-0,10:10:00,22,Tamma Stop,10:55:00,10:55:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,1,PIMS Hospital,10:30:00,10:30:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,2,Children Hospital,10:33:40,10:34:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,3,TNT,10:36:50,10:37:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,4,H-8,10:39:30,10:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,5,Kach Naar Park I-8,10:42:05,10:42:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,6,Faizabad,10:44:35,10:44:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,7,ITP Driving License Centre,10:47:25,10:47:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,8,Margalla Town,10:50:00,10:50:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,9,Garden Avenue,10:52:20,10:52:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,10,Rawal Town,10:53:50,10:54:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,11,School Board Stop,10:55:20,10:55:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,12,Rawal Dam Colony,10:57:50,10:58:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,13,N.A.R.C Colony,10:59:30,10:59:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,14,N.I.H Allergy Center,11:01:50,11:02:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,15,Shahzad Town,11:03:30,11:03:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,16,Park View City,11:06:00,11:06:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,17,Green Avenue,11:07:20,11:07:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,18,Chatta Bakhtawar,11:09:50,11:10:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,19,Gulshan Al Huda Community,11:11:50,11:12:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,20,Hostel City,11:13:20,11:13:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,21,COMSATS University,11:14:35,11:14:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176203-0,10:30:00,22,Tamma Stop,11:15:00,11:15:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,1,PIMS Hospital,10:50:00,10:50:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,2,Children Hospital,10:53:40,10:54:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,3,TNT,10:56:50,10:57:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,4,H-8,10:59:30,10:59:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,5,Kach Naar Park I-8,11:02:05,11:02:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,6,Faizabad,11:04:35,11:04:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,7,ITP Driving License Centre,11:07:25,11:07:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,8,Margalla Town,11:10:00,11:10:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,9,Garden Avenue,11:12:20,11:12:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,10,Rawal Town,11:13:50,11:14:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,11,School Board Stop,11:15:20,11:15:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,12,Rawal Dam Colony,11:17:50,11:18:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,13,N.A.R.C Colony,11:19:30,11:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,14,N.I.H Allergy Center,11:21:50,11:22:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,15,Shahzad Town,11:23:30,11:23:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,16,Park View City,11:26:00,11:26:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,17,Green Avenue,11:27:20,11:27:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,18,Chatta Bakhtawar,11:29:50,11:30:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,19,Gulshan Al Huda Community,11:31:50,11:32:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,20,Hostel City,11:33:20,11:33:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,21,COMSATS University,11:34:35,11:34:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176205-0,10:50:00,22,Tamma Stop,11:35:00,11:35:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,1,PIMS Hospital,11:10:00,11:10:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,2,Children Hospital,11:13:40,11:14:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,3,TNT,11:16:50,11:17:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,4,H-8,11:19:30,11:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,5,Kach Naar Park I-8,11:22:05,11:22:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,6,Faizabad,11:24:35,11:24:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,7,ITP Driving License Centre,11:27:25,11:27:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,8,Margalla Town,11:30:00,11:30:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,9,Garden Avenue,11:32:20,11:32:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,10,Rawal Town,11:33:50,11:34:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,11,School Board Stop,11:35:20,11:35:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,12,Rawal Dam Colony,11:37:50,11:38:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,13,N.A.R.C Colony,11:39:30,11:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,14,N.I.H Allergy Center,11:41:50,11:42:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,15,Shahzad Town,11:43:30,11:43:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,16,Park View City,11:46:00,11:46:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,17,Green Avenue,11:47:20,11:47:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,18,Chatta Bakhtawar,11:49:50,11:50:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,19,Gulshan Al Huda Community,11:51:50,11:52:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,20,Hostel City,11:53:20,11:53:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,21,COMSATS University,11:54:35,11:54:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176207-0,11:10:00,22,Tamma Stop,11:55:00,11:55:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,1,PIMS Hospital,11:30:00,11:30:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,2,Children Hospital,11:33:40,11:34:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,3,TNT,11:36:50,11:37:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,4,H-8,11:39:30,11:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,5,Kach Naar Park I-8,11:42:05,11:42:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,6,Faizabad,11:44:35,11:44:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,7,ITP Driving License Centre,11:47:25,11:47:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,8,Margalla Town,11:50:00,11:50:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,9,Garden Avenue,11:52:20,11:52:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,10,Rawal Town,11:53:50,11:54:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,11,School Board Stop,11:55:20,11:55:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,12,Rawal Dam Colony,11:57:50,11:58:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,13,N.A.R.C Colony,11:59:30,11:59:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,14,N.I.H Allergy Center,12:01:50,12:02:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,15,Shahzad Town,12:03:30,12:03:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,16,Park View City,12:06:00,12:06:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,17,Green Avenue,12:07:20,12:07:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,18,Chatta Bakhtawar,12:09:50,12:10:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,19,Gulshan Al Huda Community,12:11:50,12:12:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,20,Hostel City,12:13:20,12:13:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,21,COMSATS University,12:14:35,12:14:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176209-0,11:30:00,22,Tamma Stop,12:15:00,12:15:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,1,PIMS Hospital,11:50:00,11:50:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,2,Children Hospital,11:53:40,11:54:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,3,TNT,11:56:50,11:57:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,4,H-8,11:59:30,11:59:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,5,Kach Naar Park I-8,12:02:05,12:02:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,6,Faizabad,12:04:35,12:04:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,7,ITP Driving License Centre,12:07:25,12:07:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,8,Margalla Town,12:10:00,12:10:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,9,Garden Avenue,12:12:20,12:12:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,10,Rawal Town,12:13:50,12:14:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,11,School Board Stop,12:15:20,12:15:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,12,Rawal Dam Colony,12:17:50,12:18:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,13,N.A.R.C Colony,12:19:30,12:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,14,N.I.H Allergy Center,12:21:50,12:22:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,15,Shahzad Town,12:23:30,12:23:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,16,Park View City,12:26:00,12:26:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,17,Green Avenue,12:27:20,12:27:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,18,Chatta Bakhtawar,12:29:50,12:30:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,19,Gulshan Al Huda Community,12:31:50,12:32:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,20,Hostel City,12:33:20,12:33:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,21,COMSATS University,12:34:35,12:34:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176211-0,11:50:00,22,Tamma Stop,12:35:00,12:35:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,1,PIMS Hospital,12:10:00,12:10:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,2,Children Hospital,12:13:40,12:14:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,3,TNT,12:16:50,12:17:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,4,H-8,12:19:30,12:19:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,5,Kach Naar Park I-8,12:22:05,12:22:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,6,Faizabad,12:24:35,12:24:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,7,ITP Driving License Centre,12:27:25,12:27:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,8,Margalla Town,12:30:00,12:30:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,9,Garden Avenue,12:32:20,12:32:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,10,Rawal Town,12:33:50,12:34:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,11,School Board Stop,12:35:20,12:35:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,12,Rawal Dam Colony,12:37:50,12:38:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,13,N.A.R.C Colony,12:39:30,12:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,14,N.I.H Allergy Center,12:41:50,12:42:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,15,Shahzad Town,12:43:30,12:43:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,16,Park View City,12:46:00,12:46:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,17,Green Avenue,12:47:20,12:47:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,18,Chatta Bakhtawar,12:49:50,12:50:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,19,Gulshan Al Huda Community,12:51:50,12:52:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,20,Hostel City,12:53:20,12:53:40
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,21,COMSATS University,12:54:35,12:54:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176213-0,12:10:00,22,Tamma Stop,12:55:00,12:55:20
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,1,PIMS Hospital,12:30:00,12:30:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,2,Children Hospital,12:33:40,12:34:00
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,3,TNT,12:36:50,12:37:10
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,4,H-8,12:39:30,12:39:50
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,5,Kach Naar Park I-8,12:42:05,12:42:25
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,6,Faizabad,12:44:35,12:44:55
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,7,ITP Driving License Centre,12:47:25,12:47:45
FR-08C,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,176215-0,12:30:00,8,Margalla Town,12:50:00,12:50:25
